"sound.files","selec","start","end","bottom.freq","top.freq","orig.sound.file","label"
"calibration_sound_for_audiomoths_and_soundmeter.wav",144,853.9975,858.9975,6.25,6.75,"tones_for_amplitude_test_soundmeter.wav-song_tones_for_amplitude_test_soundmeter.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",145,859.9975,864.9975,6.25,6.75,"tones_for_amplitude_test_soundmeter.wav-song_tones_for_amplitude_test_soundmeter.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",146,865.9975,870.9975,6.25,6.75,"tones_for_amplitude_test_soundmeter.wav-song_tones_for_amplitude_test_soundmeter.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",147,871.9975,876.9975,6.25,6.75,"tones_for_amplitude_test_soundmeter.wav-song_tones_for_amplitude_test_soundmeter.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",148,877.9975,882.9975,6.25,6.75,"tones_for_amplitude_test_soundmeter.wav-song_tones_for_amplitude_test_soundmeter.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",149,883.9975,888.9975,6.25,6.75,"tones_for_amplitude_test_soundmeter.wav-song_tones_for_amplitude_test_soundmeter.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",150,889.9975,894.9975,6.25,6.75,"tones_for_amplitude_test_soundmeter.wav-song_tones_for_amplitude_test_soundmeter.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",151,895.9975,900.9975,6.25,6.75,"tones_for_amplitude_test_soundmeter.wav-song_tones_for_amplitude_test_soundmeter.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",152,901.9975,906.9975,6.25,6.75,"tones_for_amplitude_test_soundmeter.wav-song_tones_for_amplitude_test_soundmeter.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",153,907.9975,912.9975,6.25,6.75,"tones_for_amplitude_test_soundmeter.wav-song_tones_for_amplitude_test_soundmeter.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",154,913.9975,918.9975,6.25,6.75,"tones_for_amplitude_test_soundmeter.wav-song_tones_for_amplitude_test_soundmeter.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",155,919.9975,924.9975,6.25,6.75,"tones_for_amplitude_test_soundmeter.wav-song_tones_for_amplitude_test_soundmeter.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",156,925.9975,930.9975,6.25,6.75,"tones_for_amplitude_test_soundmeter.wav-song_tones_for_amplitude_test_soundmeter.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",157,931.9975,936.9975,6.25,6.75,"tones_for_amplitude_test_soundmeter.wav-song_tones_for_amplitude_test_soundmeter.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",158,937.9975,942.9975,6.25,6.75,"tones_for_amplitude_test_soundmeter.wav-song_tones_for_amplitude_test_soundmeter.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",159,943.9975,948.9975,6.25,6.75,"tones_for_amplitude_test_soundmeter.wav-song_tones_for_amplitude_test_soundmeter.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",160,949.9975,954.9975,6.25,6.75,"tones_for_amplitude_test_soundmeter.wav-song_tones_for_amplitude_test_soundmeter.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",161,955.9975,960.9975,6.25,6.75,"tones_for_amplitude_test_soundmeter.wav-song_tones_for_amplitude_test_soundmeter.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",162,961.9975,962.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",163,962.2975,962.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",164,962.5975,962.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",165,962.8975,963.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",166,963.1975,963.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",167,963.4975,963.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",168,963.7975,963.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",169,964.0975,964.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",170,964.3975,964.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",171,964.6975,964.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",172,965.8975,966.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",173,966.1975,966.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",174,966.4975,966.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",175,966.7975,966.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",176,967.0975,967.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",177,967.3975,967.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",178,967.6975,967.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",179,967.9975,968.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",180,968.2975,968.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",181,968.5975,968.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",182,969.7975,969.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",183,970.0975,970.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",184,970.3975,970.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",185,970.6975,970.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",186,970.9975,971.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",187,971.2975,971.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",188,971.5975,971.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",189,971.8975,972.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",190,972.1975,972.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",191,972.4975,972.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",192,973.6975,973.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",193,973.9975,974.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",194,974.2975,974.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",195,974.5975,974.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",196,974.8975,975.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",197,975.1975,975.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",198,975.4975,975.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",199,975.7975,975.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",200,976.0975,976.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",201,976.3975,976.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",202,977.5975,977.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",203,977.8975,978.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",204,978.1975,978.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",205,978.4975,978.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",206,978.7975,978.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",207,979.0975,979.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",208,979.3975,979.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",209,979.6975,979.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",210,979.9975,980.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",211,980.2975,980.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",212,981.4975,981.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",213,981.7975,981.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",214,982.0975,982.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",215,982.3975,982.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",216,982.6975,982.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",217,982.9975,983.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",218,983.2975,983.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",219,983.5975,983.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",220,983.8975,984.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",221,984.1975,984.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",222,985.3975,985.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",223,985.6975,985.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",224,985.9975,986.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",225,986.2975,986.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",226,986.5975,986.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",227,986.8975,987.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",228,987.1975,987.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",229,987.4975,987.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",230,987.7975,987.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",231,988.0975,988.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",232,989.2975,989.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",233,989.5975,989.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",234,989.8975,990.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",235,990.1975,990.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",236,990.4975,990.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",237,990.7975,990.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",238,991.0975,991.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",239,991.3975,991.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",240,991.6975,991.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",241,991.9975,992.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",242,993.1975,993.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",243,993.4975,993.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",244,993.7975,993.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",245,994.0975,994.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",246,994.3975,994.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",247,994.6975,994.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",248,994.9975,995.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",249,995.2975,995.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",250,995.5975,995.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",251,995.8975,996.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",252,997.0975,997.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",253,997.3975,997.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",254,997.6975,997.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",255,997.9975,998.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",256,998.2975,998.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",257,998.5975,998.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",258,998.8975,999.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",259,999.1975,999.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",260,999.4975,999.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",261,999.7975,999.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",262,1000.9975,1001.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",263,1001.2975,1001.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",264,1001.5975,1001.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",265,1001.8975,1002.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",266,1002.1975,1002.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",267,1002.4975,1002.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",268,1002.7975,1002.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",269,1003.0975,1003.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",270,1003.3975,1003.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",271,1003.6975,1003.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",272,1004.8975,1005.0975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",273,1005.1975,1005.3975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",274,1005.4975,1005.6975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",275,1005.7975,1005.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",276,1006.0975,1006.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
"calibration_sound_for_audiomoths_and_soundmeter.wav",277,1006.3975,1006.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0032"
"calibration_sound_for_audiomoths_and_soundmeter.wav",278,1006.6975,1006.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.001"
"calibration_sound_for_audiomoths_and_soundmeter.wav",279,1006.9975,1007.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","3e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",280,1007.2975,1007.4975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1e-04"
"calibration_sound_for_audiomoths_and_soundmeter.wav",281,1007.5975,1007.7975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0"
"calibration_sound_for_audiomoths_and_soundmeter.wav",282,1008.7975,1008.9975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",283,1009.0975,1009.2975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.3162"
"calibration_sound_for_audiomoths_and_soundmeter.wav",284,1009.3975,1009.5975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.1"
"calibration_sound_for_audiomoths_and_soundmeter.wav",285,1009.6975,1009.8975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.0316"
"calibration_sound_for_audiomoths_and_soundmeter.wav",286,1009.9975,1010.1975,6.25,6.75,"tones_for_amplitude_test_audiomoths.wav-song_tones_for_amplitude_test_audiomoths.wav","0.01"
