Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Treatment	Saturation
14	Spectrogram 1	1	11407.787014627	11432.096815125	0.0	24000.0	422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	D:\Audiomoth_recordings\sound_files_2021\422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	11407.787	Normal	No
16	Waveform 1	1	11522.921078378	11533.986875435	0.0	24000.0	422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	D:\Audiomoth_recordings\sound_files_2021\422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	11522.921	AIN	No
16	Spectrogram 1	1	11522.921078378	11533.986875435	0.0	24000.0	422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	D:\Audiomoth_recordings\sound_files_2021\422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	11522.921	AIN	No
18	Waveform 1	1	11994.061687460	12052.455142742	0.0	24000.0	422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	D:\Audiomoth_recordings\sound_files_2021\422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	11994.062	Normal	No
18	Spectrogram 1	1	11994.061687460	12052.455142742	0.0	24000.0	422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	D:\Audiomoth_recordings\sound_files_2021\422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	11994.062	Normal	No
19	Waveform 1	1	2876.177905709	2880.921281726	0.0	24000.0	422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	D:\Audiomoth_recordings\sound_files_2021\422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	2876.178	Normal	No
19	Spectrogram 1	1	2876.177905709	2880.921281726	0.0	24000.0	422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	D:\Audiomoth_recordings\sound_files_2021\422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	2876.178	Normal	No
20	Waveform 1	1	11467.980213102	11477.841442190	0.0	24000.0	422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	D:\Audiomoth_recordings\sound_files_2021\422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	11467.980	AIN	No
20	Spectrogram 1	1	11467.980213102	11477.841442190	0.0	24000.0	422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	D:\Audiomoth_recordings\sound_files_2021\422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	11467.980	AIN	No
21	Waveform 1	1	11432.652289422	11443.062751522	0.0	24000.0	422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	D:\Audiomoth_recordings\sound_files_2021\422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	11432.652	BIN	No
21	Spectrogram 1	1	11432.652289422	11443.062751522	0.0	24000.0	422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	D:\Audiomoth_recordings\sound_files_2021\422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	11432.652	BIN	No
22	Waveform 1	1	11484.417700762	11494.840645431	0.0	24000.0	422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	D:\Audiomoth_recordings\sound_files_2021\422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	11484.418	BIN	No
22	Spectrogram 1	1	11484.417700762	11494.840645431	0.0	24000.0	422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	D:\Audiomoth_recordings\sound_files_2021\422_SUR_03-Feb-2021_07.27_10.59_A1A.WAV	11484.418	BIN	No
