Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	Begin File	Treatment
9	Waveform 1	1	4.858132766	4.986434630	1941.2	11470.6	D:\LBH_display_videos\B&A_interactions\179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	Before_interaction
9	Spectrogram 1	1	4.858132766	4.986434630	1941.2	11470.6	D:\LBH_display_videos\B&A_interactions\179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	Before_interaction
10	Waveform 1	1	37.689539578	37.800503353	1941.2	11470.6	D:\LBH_display_videos\B&A_interactions\179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	After_interaction
10	Spectrogram 1	1	37.689539578	37.800503353	1941.2	11470.6	D:\LBH_display_videos\B&A_interactions\179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	After_interaction
11	Waveform 1	1	37.096576907	37.214475917	2294.1	11470.6	D:\LBH_display_videos\B&A_interactions\179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	After_interaction
11	Spectrogram 1	1	37.096576907	37.214475917	2294.1	11470.6	D:\LBH_display_videos\B&A_interactions\179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	After_interaction
12	Waveform 1	1	36.462002820	36.566031359	2823.5	11294.1	D:\LBH_display_videos\B&A_interactions\179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	After_interaction
12	Spectrogram 1	1	36.462002820	36.566031359	2823.5	11294.1	D:\LBH_display_videos\B&A_interactions\179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	After_interaction
13	Waveform 1	1	35.775414463	35.879443002	2470.6	11823.5	D:\LBH_display_videos\B&A_interactions\179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	After_interaction
13	Spectrogram 1	1	35.775414463	35.879443002	2470.6	11823.5	D:\LBH_display_videos\B&A_interactions\179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	After_interaction
14	Waveform 1	1	35.293415544	35.411314555	2470.6	12705.9	D:\LBH_display_videos\B&A_interactions\179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	After_interaction
14	Spectrogram 1	1	35.293415544	35.411314555	2470.6	12705.9	D:\LBH_display_videos\B&A_interactions\179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	After_interaction
16	Waveform 1	1	34.842625209	34.960524220	1764.7	10764.7	D:\LBH_display_videos\B&A_interactions\179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	After_interaction
16	Spectrogram 1	1	34.842625209	34.960524220	1764.7	10764.7	D:\LBH_display_videos\B&A_interactions\179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	After_interaction
