Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Treatment	Saturation
7	Spectrogram 1	1	2237.403386610	2340.109959945	0.0	24000.0	424_SUR_07-Feb-2021_10.25_11.46_AC8.WAV	D:\Audiomoth_recordings\sound_files_2021\424_SUR_07-Feb-2021_10.25_11.46_AC8.WAV	2237.403	Normal	No
8	Waveform 1	1	2873.788974047	2951.727306697	0.0	24000.0	424_SUR_07-Feb-2021_10.25_11.46_AC8.WAV	D:\Audiomoth_recordings\sound_files_2021\424_SUR_07-Feb-2021_10.25_11.46_AC8.WAV	2873.789	Normal	No
8	Spectrogram 1	1	2873.788974047	2951.727306697	0.0	24000.0	424_SUR_07-Feb-2021_10.25_11.46_AC8.WAV	D:\Audiomoth_recordings\sound_files_2021\424_SUR_07-Feb-2021_10.25_11.46_AC8.WAV	2873.789	Normal	No
9	Waveform 1	1	4193.420382557	4275.355961966	0.0	24000.0	424_SUR_07-Feb-2021_10.25_11.46_AC8.WAV	D:\Audiomoth_recordings\sound_files_2021\424_SUR_07-Feb-2021_10.25_11.46_AC8.WAV	4193.420	Normal	No
9	Spectrogram 1	1	4193.420382557	4275.355961966	0.0	24000.0	424_SUR_07-Feb-2021_10.25_11.46_AC8.WAV	D:\Audiomoth_recordings\sound_files_2021\424_SUR_07-Feb-2021_10.25_11.46_AC8.WAV	4193.420	Normal	No
10	Waveform 1	1	4357.316501097	4425.119478357	0.0	24000.0	424_SUR_07-Feb-2021_10.25_11.46_AC8.WAV	D:\Audiomoth_recordings\sound_files_2021\424_SUR_07-Feb-2021_10.25_11.46_AC8.WAV	4357.317	BPB	No
10	Spectrogram 1	1	4357.316501097	4425.119478357	0.0	24000.0	424_SUR_07-Feb-2021_10.25_11.46_AC8.WAV	D:\Audiomoth_recordings\sound_files_2021\424_SUR_07-Feb-2021_10.25_11.46_AC8.WAV	4357.317	BPB	No
11	Waveform 1	1	4426.368902390	4759.104247410	0.0	24000.0	424_SUR_07-Feb-2021_10.25_11.46_AC8.WAV	D:\Audiomoth_recordings\sound_files_2021\424_SUR_07-Feb-2021_10.25_11.46_AC8.WAV	4426.369	APB	No
11	Spectrogram 1	1	4426.368902390	4759.104247410	0.0	24000.0	424_SUR_07-Feb-2021_10.25_11.46_AC8.WAV	D:\Audiomoth_recordings\sound_files_2021\424_SUR_07-Feb-2021_10.25_11.46_AC8.WAV	4426.369	APB	No
12	Waveform 1	1	2952.384205597	3011.768956862	0.0	24000.0	424_SUR_07-Feb-2021_10.25_11.46_AC8.WAV	D:\Audiomoth_recordings\sound_files_2021\424_SUR_07-Feb-2021_10.25_11.46_AC8.WAV	2952.384	Coordination	No
12	Spectrogram 1	1	2952.384205597	3011.768956862	0.0	24000.0	424_SUR_07-Feb-2021_10.25_11.46_AC8.WAV	D:\Audiomoth_recordings\sound_files_2021\424_SUR_07-Feb-2021_10.25_11.46_AC8.WAV	2952.384	Coordination	No
